epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,103.432,0.92655,1.08464,0.57563,0.87049,0.91466,0.92889,0.94364,0.65685,0.82281,0.83587,0.84587,0.34414,1.00429,1.07795,0.61645,0.8975,0.0008714,0.0008714,0.0008714
59,105.235,0.92544,1.09931,0.57875,0.86872,0.95252,0.93631,0.96608,0.66038,0.87952,0.85333,0.88179,0.36709,1.01171,1.04245,0.60612,0.89663,0.0008516,0.0008516,0.0008516
60,107.006,0.93858,1.11607,0.57121,0.87475,0.91166,0.93333,0.94317,0.65135,0.85896,0.88,0.89239,0.36993,1.06653,1.03518,0.6565,0.89949,0.0008318,0.0008318,0.0008318
61,108.774,0.9154,1.0746,0.56865,0.87231,0.95804,0.90667,0.94639,0.63698,0.89419,0.82667,0.87874,0.35863,1.05838,1.04985,0.65394,0.90314,0.000812,0.000812,0.000812
62,110.514,0.89787,1.07225,0.56602,0.86614,0.93874,0.91333,0.94365,0.65532,0.863,0.84667,0.87496,0.35381,1.0069,1.00929,0.64284,0.89272,0.0007922,0.0007922,0.0007922
63,112.25,0.91971,1.08999,0.558,0.87228,0.93761,0.9017,0.94731,0.65728,0.89633,0.86463,0.89944,0.36514,1.02324,1.03649,0.62411,0.89577,0.0007724,0.0007724,0.0007724
64,114.016,0.91525,1.04311,0.5553,0.86175,0.9265,0.90667,0.94166,0.645,0.89982,0.9,0.91605,0.36691,1.04558,1.07837,0.64673,0.90107,0.0007526,0.0007526,0.0007526
65,115.779,0.89885,1.09655,0.56255,0.86258,0.94956,0.87333,0.92326,0.65215,0.87617,0.84912,0.89759,0.35289,1.0357,1.02118,0.63786,0.90771,0.0007328,0.0007328,0.0007328
66,117.618,0.87913,1.04659,0.54281,0.85773,0.92595,0.91705,0.94194,0.65545,0.8654,0.85728,0.88742,0.34755,1.01645,1.08369,0.59699,0.89126,0.000713,0.000713,0.000713
67,119.36,0.89012,1.06989,0.54506,0.86245,0.95775,0.91333,0.94781,0.65443,0.90719,0.86667,0.90434,0.36129,1.06143,1.05494,0.60448,0.91166,0.0006932,0.0006932,0.0006932
68,121.12,0.91306,1.08917,0.55515,0.87033,0.95081,0.89333,0.94387,0.6518,0.89308,0.84,0.89512,0.3345,1.0359,1.08291,0.61017,0.90997,0.0006734,0.0006734,0.0006734
69,122.859,0.91048,1.06164,0.54909,0.86284,0.96594,0.88,0.94204,0.64699,0.90125,0.85178,0.90665,0.36496,1.0188,1.0222,0.61123,0.88973,0.0006536,0.0006536,0.0006536
70,124.628,0.90441,1.08938,0.54476,0.86149,0.90401,0.92667,0.94126,0.65785,0.83755,0.87333,0.87834,0.3524,1.00011,1.03467,0.61545,0.88699,0.0006338,0.0006338,0.0006338
71,126.386,0.86024,1.05202,0.52263,0.85296,0.90109,0.91105,0.9323,0.64764,0.85271,0.87333,0.87119,0.35179,1.01122,1.10426,0.60858,0.89095,0.000614,0.000614,0.000614
72,128.226,0.8763,1.06144,0.53316,0.8638,0.91647,0.84667,0.90559,0.621,0.8371,0.9,0.89448,0.36417,1.14565,1.08619,0.63156,0.91914,0.0005942,0.0005942,0.0005942
73,129.976,0.88373,1.06245,0.5401,0.86292,0.91667,0.9,0.92941,0.63979,0.8647,0.89473,0.89633,0.36689,1.06947,1.01383,0.61601,0.9151,0.0005744,0.0005744,0.0005744
74,131.715,0.86506,0.99899,0.53673,0.85798,0.93082,0.89695,0.93334,0.62966,0.88931,0.85703,0.89052,0.371,1.1132,1.04587,0.62929,0.91727,0.0005546,0.0005546,0.0005546
75,133.447,0.85456,1.03653,0.52811,0.8657,0.92324,0.88,0.93122,0.67338,0.86706,0.86,0.87849,0.36629,0.98625,1.00904,0.60698,0.8897,0.0005348,0.0005348,0.0005348
76,135.207,0.86214,1.04502,0.53105,0.86172,0.91885,0.90586,0.93472,0.65035,0.90371,0.88667,0.9043,0.3762,1.03199,1.02002,0.60625,0.90176,0.000515,0.000515,0.000515
77,136.935,0.84512,1.03669,0.52217,0.84998,0.90618,0.90152,0.92689,0.64723,0.87273,0.88667,0.8876,0.35351,1.0223,1.06027,0.60555,0.90215,0.0004952,0.0004952,0.0004952
78,138.719,0.84129,1.00409,0.51434,0.85154,0.92499,0.90435,0.9373,0.65226,0.87779,0.86191,0.89283,0.35776,1.00499,1.05688,0.6267,0.89614,0.0004754,0.0004754,0.0004754
79,140.567,0.83019,0.99476,0.51211,0.85169,0.93427,0.91333,0.93962,0.65576,0.891,0.87191,0.91202,0.37117,1.01588,1.04104,0.61203,0.90277,0.0004556,0.0004556,0.0004556
80,142.303,0.83068,1.01015,0.51413,0.85093,0.91501,0.93306,0.94996,0.66198,0.8643,0.89169,0.88801,0.35678,1.01849,1.05078,0.59178,0.89941,0.0004358,0.0004358,0.0004358
81,143.994,0.83263,1.01928,0.51069,0.85444,0.93254,0.92158,0.93993,0.65879,0.87857,0.86824,0.85797,0.32992,1.00766,1.09851,0.58459,0.8985,0.000416,0.000416,0.000416
82,145.738,0.83862,1.00504,0.50733,0.84785,0.94485,0.91369,0.94728,0.67219,0.8629,0.8392,0.87013,0.34822,0.97763,1.06541,0.58171,0.89139,0.0003962,0.0003962,0.0003962
83,147.479,0.82889,1.01786,0.5082,0.84932,0.92163,0.94086,0.9429,0.67665,0.82137,0.84,0.83927,0.35116,0.95874,1.04078,0.58297,0.88769,0.0003764,0.0003764,0.0003764
84,149.227,0.81075,1.00447,0.49934,0.85092,0.9324,0.92,0.94542,0.67871,0.87689,0.86667,0.90157,0.37397,0.95954,1.00026,0.59362,0.88451,0.0003566,0.0003566,0.0003566
85,150.974,0.84867,1.02337,0.51698,0.85361,0.93166,0.90884,0.94338,0.67511,0.85153,0.87946,0.90386,0.35338,0.93452,1.02568,0.58288,0.88053,0.0003368,0.0003368,0.0003368
86,152.793,0.82669,0.98468,0.50314,0.85311,0.94549,0.92517,0.9509,0.66917,0.86689,0.86835,0.87353,0.35408,0.9832,1.06925,0.58039,0.89108,0.000317,0.000317,0.000317
87,154.512,0.82216,0.97221,0.50764,0.84715,0.93904,0.92431,0.94781,0.67664,0.85126,0.8394,0.86101,0.34138,0.95257,1.05896,0.55193,0.88517,0.0002972,0.0002972,0.0002972
88,156.22,0.80458,0.98654,0.49661,0.84559,0.94392,0.92667,0.94623,0.68231,0.84194,0.82667,0.83298,0.33234,0.93505,1.03192,0.55589,0.88112,0.0002774,0.0002774,0.0002774
89,157.982,0.80261,1.00375,0.49235,0.84854,0.9509,0.90369,0.93926,0.67413,0.81842,0.81333,0.82077,0.33765,0.9732,1.06842,0.58249,0.88822,0.0002576,0.0002576,0.0002576
90,159.742,0.81326,0.96618,0.49932,0.84212,0.94693,0.9,0.94202,0.67704,0.89453,0.85333,0.88456,0.35921,0.96579,1.04821,0.58157,0.8917,0.0002378,0.0002378,0.0002378
91,180.306,0.78883,0.98964,0.50183,0.84663,0.95094,0.90451,0.93983,0.6665,0.81667,0.84,0.83852,0.34788,0.9881,1.07387,0.58623,0.89396,0.000218,0.000218,0.000218
92,182.033,0.77708,0.9689,0.48557,0.84063,0.93708,0.91333,0.94393,0.66982,0.84957,0.79067,0.8304,0.3377,0.98118,1.04592,0.57085,0.89728,0.0001982,0.0001982,0.0001982
93,183.698,0.75809,0.95341,0.4772,0.83764,0.9516,0.91753,0.94658,0.67527,0.86093,0.82544,0.8723,0.36469,0.9712,1.03565,0.57048,0.89646,0.0001784,0.0001784,0.0001784
94,185.351,0.77281,0.95047,0.48203,0.84137,0.9285,0.91333,0.93748,0.65975,0.8453,0.83785,0.84513,0.35617,1.0125,1.06262,0.57589,0.90188,0.0001586,0.0001586,0.0001586
95,187.001,0.7673,0.94328,0.47759,0.84229,0.9323,0.9181,0.94296,0.66475,0.87156,0.86667,0.88362,0.35871,0.99035,1.01608,0.56424,0.9055,0.0001388,0.0001388,0.0001388
96,188.651,0.75893,0.95304,0.46526,0.84084,0.94619,0.9,0.94364,0.66174,0.9,0.85333,0.88509,0.3551,0.98338,1.01399,0.57289,0.9061,0.000119,0.000119,0.000119
97,190.308,0.74461,0.92831,0.46457,0.83548,0.93617,0.91333,0.9451,0.67421,0.88727,0.83957,0.88447,0.34741,0.96957,1.01998,0.55718,0.89936,9.92e-05,9.92e-05,9.92e-05
98,191.979,0.73644,0.92687,0.46128,0.83699,0.93158,0.9,0.94558,0.67708,0.88712,0.84,0.88609,0.36175,0.96853,1.02635,0.55893,0.89873,7.94e-05,7.94e-05,7.94e-05
99,193.614,0.74361,0.92611,0.46259,0.84006,0.93756,0.90087,0.94606,0.67162,0.8634,0.86,0.87432,0.3624,0.973,1.02805,0.56198,0.89872,5.96e-05,5.96e-05,5.96e-05
100,195.379,0.74487,0.93195,0.469,0.83715,0.94433,0.90475,0.94563,0.67772,0.82335,0.88667,0.86804,0.3614,0.97383,1.03458,0.55578,0.89989,3.98e-05,3.98e-05,3.98e-05
