epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,57.1414,0.92955,1.34034,0.62555,0.9821,0.67616,0.55556,0.55666,0.38215,0.67616,0.55556,0.51488,0.24915,1.43482,1.8729,1.9146,1.432,0.0010298,0.0010298,0.0010298
51,58.2461,0.97721,1.38316,0.6424,1.00641,0.65926,0.55556,0.52068,0.33939,0.65926,0.55556,0.48828,0.24641,1.35622,1.85309,1.78992,1.40003,0.00101,0.00101,0.00101
52,59.3813,0.92852,1.27247,0.6132,0.98178,0.78095,0.88889,0.90136,0.5967,0.6825,0.77778,0.68332,0.33756,1.19418,1.56062,0.87715,1.3186,0.0009902,0.0009902,0.0009902
53,60.4793,0.93292,1.27465,0.61117,0.99036,0.87557,0.88889,0.91556,0.61388,0.66042,0.66667,0.59727,0.31319,1.10817,1.63849,0.79166,1.22171,0.0009704,0.0009704,0.0009704
54,61.6623,0.92307,1.26605,0.5964,0.98763,0.79602,0.88889,0.93127,0.66017,0.74978,0.66598,0.70557,0.36908,1.08453,1.72456,0.79069,1.16862,0.0009506,0.0009506,0.0009506
55,62.7586,0.88251,1.20244,0.57318,0.98316,0.74799,0.99016,0.84467,0.53595,0.67931,0.66667,0.68234,0.33822,1.1895,1.69416,0.91659,1.1874,0.0009308,0.0009308,0.0009308
56,63.8717,0.95882,1.30395,0.59793,1.00813,0.81235,0.96436,0.935,0.65046,0.63249,0.76596,0.68724,0.31582,1.16126,1.51405,0.8882,1.21273,0.000911,0.000911,0.000911
57,64.9705,0.85605,1.29523,0.59041,0.95067,0.77638,0.77217,0.86132,0.57792,0.7478,0.66667,0.76047,0.31082,1.17127,1.56401,1.0377,1.24601,0.0008912,0.0008912,0.0008912
58,66.0704,0.82412,1.23633,0.55047,0.94925,0.71981,0.66667,0.75709,0.58133,0.71981,0.66667,0.73099,0.34433,1.0882,1.66206,1.15297,1.16402,0.0008714,0.0008714,0.0008714
59,67.1631,0.85912,1.25876,0.55353,0.94221,0.65134,0.62579,0.68746,0.49411,0.65134,0.62579,0.68746,0.32318,1.09555,1.72325,1.32811,1.1455,0.0008516,0.0008516,0.0008516
60,68.2831,0.88021,1.23766,0.57311,0.95542,0.68954,0.66667,0.62745,0.46789,0.68954,0.66667,0.6222,0.30926,1.31425,1.56224,1.37173,1.38991,0.0008318,0.0008318,0.0008318
61,69.4542,0.82708,1.20378,0.52463,0.93676,0.63699,0.66667,0.62121,0.47609,0.63699,0.66667,0.61296,0.30777,1.27795,1.61308,1.35227,1.40046,0.000812,0.000812,0.000812
62,70.562,0.88943,1.26028,0.56709,0.97403,0.65187,0.66667,0.63995,0.48517,0.65187,0.66667,0.62432,0.32445,1.12197,1.69027,1.27795,1.22738,0.0007922,0.0007922,0.0007922
63,71.6631,0.85719,1.2145,0.53969,0.94789,0.69403,0.75786,0.71424,0.53851,0.69403,0.75786,0.69557,0.36334,1.1314,1.70577,1.31693,1.20765,0.0007724,0.0007724,0.0007724
64,72.7784,0.85143,1.17883,0.54619,0.95673,0.69148,0.66667,0.67048,0.48868,0.69148,0.66667,0.67048,0.36737,1.35795,1.71896,1.43386,1.33146,0.0007526,0.0007526,0.0007526
65,73.878,0.7994,1.13774,0.52812,0.9588,0.70231,0.66667,0.68311,0.48997,0.70231,0.66667,0.68311,0.36167,1.35057,1.67707,1.51037,1.28342,0.0007328,0.0007328,0.0007328
66,74.9705,0.83476,1.21446,0.54205,0.95842,0.71106,0.66667,0.67412,0.48192,0.71106,0.66667,0.68092,0.34411,1.32496,1.655,1.5235,1.27408,0.000713,0.000713,0.000713
67,76.0703,0.75599,1.16611,0.53526,0.93043,0.64322,0.66667,0.6632,0.49367,0.64322,0.66667,0.67349,0.34054,1.27841,1.65909,1.54441,1.29578,0.0006932,0.0006932,0.0006932
68,77.2012,0.78323,1.16774,0.53754,0.93785,0.73159,0.66667,0.70382,0.53857,0.73159,0.66667,0.72215,0.40688,1.11595,1.55583,1.20866,1.19866,0.0006734,0.0006734,0.0006734
69,78.392,0.82394,1.16509,0.5152,0.92975,0.64549,0.66667,0.73467,0.55664,0.64549,0.66667,0.70429,0.38058,1.06577,1.53661,1.14786,1.18355,0.0006536,0.0006536,0.0006536
70,79.4959,0.77003,1.08778,0.50141,0.91926,0.7658,0.77778,0.78574,0.53705,0.65589,0.66667,0.62386,0.34709,1.22681,1.52355,1.11598,1.39142,0.0006338,0.0006338,0.0006338
71,80.5762,0.76203,1.12902,0.50941,0.91819,0.77659,0.77778,0.8096,0.54194,0.66454,0.66667,0.67677,0.37555,1.17158,1.51785,1.08476,1.37047,0.000614,0.000614,0.000614
72,81.6792,0.75982,1.10815,0.52396,0.93472,0.85812,0.77778,0.90058,0.58672,0.73478,0.66667,0.71413,0.37801,1.25822,1.48968,0.82943,1.38494,0.0005942,0.0005942,0.0005942
73,82.7748,0.77567,1.11417,0.49862,0.94287,1,0.76993,0.93371,0.63189,0.85684,0.66524,0.74992,0.3942,1.31079,1.47127,0.75296,1.38254,0.0005744,0.0005744,0.0005744
74,83.9045,0.75049,1.09646,0.50122,0.92668,0.86175,0.88889,0.92778,0.62525,0.75286,0.77778,0.83905,0.397,1.3303,1.52977,0.77812,1.31118,0.0005546,0.0005546,0.0005546
75,85.0166,0.7351,1.07883,0.47557,0.92435,0.98427,0.77778,0.92228,0.59361,0.73551,0.77778,0.73989,0.36608,1.28394,1.56007,0.73082,1.33412,0.0005348,0.0005348,0.0005348
76,86.1379,0.80542,1.19234,0.53299,0.93742,0.76196,0.88889,0.88733,0.56995,0.66518,0.77778,0.70304,0.35604,1.20055,1.60949,0.77357,1.40036,0.000515,0.000515,0.000515
77,87.2954,0.797,1.17193,0.50936,0.94091,0.88875,0.88776,0.90578,0.59249,0.77467,0.77778,0.72673,0.35994,1.18983,1.601,0.67259,1.39701,0.0004952,0.0004952,0.0004952
78,88.3914,0.75698,1.15965,0.49343,0.93352,0.98492,0.77778,0.89394,0.59507,0.84249,0.66667,0.71544,0.3772,1.15742,1.57377,0.71272,1.34421,0.0004754,0.0004754,0.0004754
79,89.5014,0.76564,1.16261,0.51525,0.92793,0.97951,0.77778,0.87927,0.61991,0.82775,0.66667,0.74929,0.38455,1.13425,1.58971,0.78287,1.28614,0.0004556,0.0004556,0.0004556
80,90.6386,0.72881,1.11894,0.47587,0.92445,0.85959,0.68188,0.86872,0.61702,0.94215,0.66667,0.76984,0.44038,1.10462,1.66385,0.89827,1.24814,0.0004358,0.0004358,0.0004358
81,91.787,0.71958,1.05361,0.48022,0.90242,0.8479,0.77778,0.87266,0.62135,0.80944,0.66667,0.77291,0.42558,1.12735,1.69731,0.87292,1.27844,0.000416,0.000416,0.000416
82,92.8965,0.7458,1.10473,0.47439,0.91946,0.86207,0.77778,0.9,0.63219,0.74598,0.66667,0.78432,0.43698,1.16976,1.69972,0.83588,1.33013,0.0003962,0.0003962,0.0003962
83,94.0223,0.69423,1.05014,0.47746,0.90989,0.88587,0.86472,0.93101,0.62482,0.77222,0.75553,0.79574,0.44356,1.16199,1.62547,0.80219,1.30882,0.0003764,0.0003764,0.0003764
84,95.1813,0.75621,1.13396,0.47318,0.92187,0.95323,0.77778,0.918,0.62059,0.84879,0.66667,0.80021,0.38566,1.17192,1.52792,0.83879,1.26746,0.0003566,0.0003566,0.0003566
85,96.3456,0.70207,1.09653,0.46574,0.90601,0.97046,0.77778,0.91992,0.62494,0.83126,0.66667,0.78523,0.37497,1.19084,1.53173,0.79922,1.2877,0.0003368,0.0003368,0.0003368
86,97.4556,0.72474,1.06967,0.46182,0.90221,1,0.86818,0.93214,0.63223,0.87167,0.75707,0.78599,0.37676,1.19934,1.50302,0.73094,1.32376,0.000317,0.000317,0.000317
87,98.555,0.69204,1.00487,0.44893,0.88437,0.8882,0.88338,0.92778,0.61086,0.77611,0.77778,0.74715,0.35142,1.19361,1.53069,0.70096,1.33602,0.0002972,0.0002972,0.0002972
88,99.6875,0.75067,1.07535,0.46726,0.91603,0.97826,0.77778,0.92488,0.63214,0.83761,0.66667,0.72833,0.33726,1.15792,1.58414,0.70302,1.33294,0.0002774,0.0002774,0.0002774
89,100.792,0.6818,1.10348,0.4521,0.90786,0.96674,0.77778,0.92124,0.62601,0.82727,0.66667,0.72651,0.33619,1.15079,1.57754,0.71219,1.33957,0.0002576,0.0002576,0.0002576
90,101.902,0.66972,1.01163,0.46749,0.90547,0.93343,0.77778,0.91511,0.62369,0.69146,0.77778,0.72106,0.32928,1.14905,1.60765,0.77278,1.34457,0.0002378,0.0002378,0.0002378
91,122.068,0.67854,1.02855,0.46205,0.89901,0.91575,0.77778,0.908,0.61558,0.68376,0.77778,0.71376,0.34882,1.16042,1.60533,0.78404,1.35433,0.000218,0.000218,0.000218
92,123.279,0.6263,1.00542,0.42771,0.8921,0.88658,0.87044,0.90813,0.61385,0.77326,0.75972,0.70104,0.36665,1.16142,1.57436,0.77336,1.35213,0.0001982,0.0001982,0.0001982
93,124.351,0.6146,0.92757,0.40641,0.87094,0.88622,0.86756,0.90944,0.59405,0.77288,0.75821,0.70215,0.36707,1.12239,1.56137,0.72897,1.34725,0.0001784,0.0001784,0.0001784
94,125.405,0.61494,0.9429,0.40068,0.86536,0.98485,0.77778,0.89714,0.62435,0.84308,0.66667,0.69493,0.37023,1.11584,1.55252,0.72464,1.35042,0.0001586,0.0001586,0.0001586
95,126.496,0.61555,0.98401,0.41105,0.87835,0.98464,0.77778,0.896,0.62305,0.84242,0.66667,0.69377,0.36016,1.11593,1.55176,0.73368,1.34687,0.0001388,0.0001388,0.0001388
96,127.593,0.62562,0.97452,0.41496,0.88835,0.97921,0.77778,0.90425,0.62616,0.83538,0.66667,0.67937,0.37816,1.14916,1.541,0.79878,1.34873,0.000119,0.000119,0.000119
97,128.689,0.6284,1.02675,0.51689,0.90912,0.99274,0.77778,0.9125,0.61111,0.83862,0.66667,0.70133,0.36254,1.16817,1.53224,0.81403,1.3585,9.92e-05,9.92e-05,9.92e-05
98,129.781,0.61392,0.9857,0.40031,0.87533,1,0.77215,0.91511,0.61478,0.69587,0.77778,0.70343,0.36246,1.16406,1.54609,0.80522,1.35498,7.94e-05,7.94e-05,7.94e-05
99,130.872,0.57735,0.91929,0.38621,0.87407,0.7967,0.88889,0.90749,0.60967,0.69436,0.77778,0.6841,0.35231,1.16458,1.5482,0.79273,1.35842,5.96e-05,5.96e-05,5.96e-05
100,131.987,0.55123,0.91625,0.37484,0.87145,0.78924,0.88889,0.91525,0.61637,0.68762,0.77778,0.69017,0.35136,1.15117,1.55849,0.74645,1.35377,3.98e-05,3.98e-05,3.98e-05
