epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,22.2953,1.87785,1.50799,1.06304,1.23979,0.83273,0.70617,0.77902,0.37109,0.66052,0.55319,0.56967,0.15247,1.82372,1.3956,1.12265,1.34245,0.0016832,0.0016832,0.0016832
18,23.5168,1.83753,1.50016,1.04842,1.23319,0.83973,0.6689,0.79262,0.40879,0.74009,0.67376,0.76061,0.24094,1.74735,1.32237,1.05566,1.24464,0.0016634,0.0016634,0.0016634
19,24.729,1.85699,1.4823,1.03481,1.23693,0.73621,0.75177,0.80967,0.40378,0.71537,0.7305,0.76023,0.24113,1.71682,1.39692,1.05735,1.23914,0.0016436,0.0016436,0.0016436
20,25.931,1.83624,1.53848,1.03516,1.21646,0.72587,0.70922,0.76077,0.40785,0.66884,0.65957,0.69913,0.20887,1.67606,1.25791,1.08055,1.26985,0.0016238,0.0016238,0.0016238
21,27.1111,1.733,1.50759,1.01824,1.21551,0.84202,0.77305,0.83228,0.43138,0.7794,0.71631,0.77112,0.24991,1.63897,1.32434,1.02217,1.22074,0.001604,0.001604,0.001604
22,28.3607,1.80128,1.58021,1.03021,1.21362,0.74476,0.80142,0.80687,0.42747,0.69804,0.65957,0.6948,0.22656,1.60547,1.2316,1.06956,1.19908,0.0015842,0.0015842,0.0015842
23,29.5857,1.71895,1.50475,1.00138,1.19716,0.8456,0.75887,0.83414,0.46363,0.72529,0.68794,0.73967,0.25903,1.58688,1.21355,1.01924,1.22491,0.0015644,0.0015644,0.0015644
24,30.836,1.73358,1.52165,0.99394,1.19106,0.85042,0.75887,0.82788,0.43944,0.67439,0.60993,0.62641,0.17796,1.63524,1.42068,1.03987,1.25061,0.0015446,0.0015446,0.0015446
25,32.0458,1.6847,1.51784,0.96463,1.19257,0.81693,0.8227,0.85321,0.44156,0.75355,0.77305,0.78543,0.28898,1.61955,1.26241,0.98659,1.20338,0.0015248,0.0015248,0.0015248
26,33.2888,1.72283,1.50676,0.96801,1.1965,0.77367,0.80003,0.83509,0.44957,0.75876,0.78723,0.81971,0.29909,1.61663,1.20777,0.98419,1.19172,0.001505,0.001505,0.001505
27,34.4883,1.69843,1.45676,0.96503,1.18258,0.84825,0.75326,0.85186,0.48431,0.75176,0.68794,0.71736,0.21969,1.51822,1.26814,0.95068,1.17069,0.0014852,0.0014852,0.0014852
28,35.6989,1.6502,1.43148,0.98418,1.18731,0.83208,0.78723,0.85017,0.46713,0.77552,0.73506,0.79277,0.2989,1.5737,1.13998,0.94349,1.17157,0.0014654,0.0014654,0.0014654
29,36.9412,1.71093,1.42034,0.97383,1.18589,0.84965,0.8156,0.8553,0.4777,0.8275,0.75177,0.79958,0.28898,1.55686,1.16339,0.93075,1.16171,0.0014456,0.0014456,0.0014456
30,38.1588,1.64226,1.45967,0.93788,1.17308,0.82277,0.8231,0.85853,0.4665,0.77242,0.7462,0.8033,0.2984,1.52506,1.18225,0.95845,1.1521,0.0014258,0.0014258,0.0014258
31,39.3931,1.69048,1.44678,0.94819,1.15993,0.83533,0.8275,0.8711,0.49659,0.82531,0.74468,0.82002,0.30477,1.51966,1.14201,0.93986,1.17307,0.001406,0.001406,0.001406
32,40.6229,1.66071,1.44889,0.94466,1.17571,0.87287,0.83688,0.86728,0.48442,0.80581,0.75177,0.82085,0.27561,1.51383,1.22249,0.89946,1.15497,0.0013862,0.0013862,0.0013862
33,41.8677,1.65312,1.45669,0.91234,1.13993,0.84122,0.8156,0.85853,0.46371,0.8747,0.79219,0.87003,0.31162,1.61453,1.17597,0.92789,1.17864,0.0013664,0.0013664,0.0013664
34,43.1015,1.61921,1.42184,0.91645,1.13842,0.87776,0.81481,0.86985,0.50527,0.76065,0.70213,0.72947,0.23961,1.46561,1.21457,0.92644,1.17123,0.0013466,0.0013466,0.0013466
35,44.3228,1.63637,1.39477,0.93434,1.14999,0.83581,0.83035,0.87254,0.4969,0.75572,0.746,0.782,0.27274,1.48057,1.20257,0.9321,1.14617,0.0013268,0.0013268,0.0013268
36,45.5149,1.56087,1.38125,0.89297,1.1346,0.90667,0.83688,0.88486,0.48917,0.89889,0.8227,0.89565,0.33766,1.52522,1.14143,0.89207,1.13367,0.001307,0.001307,0.001307
37,46.7365,1.57863,1.37824,0.89596,1.12467,0.88006,0.8326,0.88056,0.4966,0.7968,0.75177,0.79419,0.26433,1.4819,1.17789,0.86316,1.13706,0.0012872,0.0012872,0.0012872
38,47.9631,1.57023,1.37221,0.88958,1.12475,0.87576,0.84397,0.89772,0.50909,0.87032,0.80142,0.87047,0.31834,1.46702,1.14529,0.89835,1.13708,0.0012674,0.0012674,0.0012674
39,49.1743,1.5869,1.38186,0.89024,1.12751,0.85376,0.8227,0.88845,0.52109,0.80859,0.75887,0.82395,0.30418,1.4715,1.18215,0.87794,1.12381,0.0012476,0.0012476,0.0012476
40,50.4127,1.54294,1.34496,0.87922,1.11058,0.87188,0.82051,0.88068,0.51678,0.81822,0.7234,0.81364,0.28121,1.46343,1.13429,0.82718,1.12238,0.0012278,0.0012278,0.0012278
41,51.6354,1.52341,1.35572,0.85923,1.10454,0.87536,0.8156,0.88719,0.50628,0.80463,0.76596,0.8128,0.29592,1.47471,1.15639,0.84902,1.12404,0.001208,0.001208,0.001208
42,52.8764,1.48732,1.321,0.85836,1.09363,0.84079,0.84397,0.87732,0.50639,0.78598,0.75533,0.81284,0.29632,1.46162,1.1388,0.88262,1.12064,0.0011882,0.0011882,0.0011882
43,54.095,1.54807,1.32849,0.87204,1.1264,0.86951,0.83688,0.87927,0.47097,0.81141,0.78723,0.82595,0.29274,1.48747,1.13883,0.86234,1.11528,0.0011684,0.0011684,0.0011684
44,55.3111,1.5021,1.36496,0.85999,1.11249,0.86066,0.83688,0.89861,0.51585,0.80793,0.74581,0.8019,0.28493,1.43408,1.1497,0.8473,1.11977,0.0011486,0.0011486,0.0011486
45,56.5487,1.48461,1.36698,0.87255,1.11362,0.89491,0.86525,0.90274,0.50475,0.85329,0.82502,0.87071,0.32947,1.48987,1.13581,0.82738,1.10789,0.0011288,0.0011288,0.0011288
46,57.7718,1.52259,1.36302,0.8507,1.09613,0.88247,0.83688,0.90304,0.50738,0.79564,0.78723,0.82118,0.2929,1.45104,1.14178,0.82224,1.1078,0.001109,0.001109,0.001109
47,59.005,1.51427,1.32898,0.85418,1.07566,0.88386,0.80965,0.8917,0.5276,0.80269,0.70922,0.78454,0.27631,1.3922,1.13483,0.83364,1.11883,0.0010892,0.0010892,0.0010892
48,60.2499,1.482,1.35008,0.85263,1.09646,0.91356,0.82979,0.89564,0.50685,0.80597,0.79544,0.82011,0.32694,1.46082,1.16483,0.83714,1.1059,0.0010694,0.0010694,0.0010694
49,61.535,1.55087,1.36497,0.85899,1.10377,0.92735,0.83688,0.9104,0.49266,0.87497,0.78723,0.8635,0.30786,1.50052,1.15472,0.85701,1.12323,0.0010496,0.0010496,0.0010496
50,62.7508,1.47244,1.37069,0.83221,1.08747,0.9209,0.8257,0.89485,0.51222,0.84365,0.80364,0.83864,0.31269,1.46155,1.13205,0.8149,1.11112,0.0010298,0.0010298,0.0010298
51,63.9873,1.49387,1.3206,0.85326,1.0919,0.9207,0.82344,0.90216,0.51999,0.84129,0.75186,0.82536,0.26924,1.42174,1.21717,0.83625,1.10476,0.00101,0.00101,0.00101
52,65.238,1.4645,1.38693,0.81805,1.0837,0.91303,0.819,0.89384,0.52614,0.90101,0.77463,0.86121,0.32078,1.40546,1.11559,0.8223,1.09258,0.0009902,0.0009902,0.0009902
53,66.4923,1.48184,1.35278,0.82348,1.08531,0.90421,0.8227,0.89311,0.52715,0.84517,0.77431,0.84102,0.27916,1.37339,1.09427,0.8176,1.08994,0.0009704,0.0009704,0.0009704
54,67.7581,1.46634,1.36867,0.82454,1.08064,0.90491,0.80989,0.89463,0.52506,0.88041,0.78014,0.85582,0.30925,1.3938,1.19315,0.83095,1.09202,0.0009506,0.0009506,0.0009506
55,68.9783,1.49304,1.36031,0.84685,1.10693,0.87766,0.86492,0.89557,0.54497,0.81,0.7305,0.76553,0.26543,1.34812,1.13263,0.81265,1.07301,0.0009308,0.0009308,0.0009308
56,70.1867,1.42644,1.35362,0.81772,1.08794,0.87318,0.82979,0.88672,0.53503,0.81099,0.76596,0.80617,0.29592,1.39504,1.08327,0.82526,1.08498,0.000911,0.000911,0.000911
57,71.4015,1.42649,1.29541,0.79976,1.06456,0.91506,0.85106,0.9126,0.55696,0.88388,0.79433,0.86719,0.32444,1.34304,1.1141,0.79232,1.06694,0.0008912,0.0008912,0.0008912
58,72.6678,1.44624,1.31829,0.79068,1.05897,0.88777,0.84154,0.89939,0.56479,0.80072,0.7305,0.79046,0.26382,1.30895,1.1568,0.80163,1.0611,0.0008714,0.0008714,0.0008714
59,73.8802,1.41534,1.31559,0.81169,1.08405,0.91625,0.84397,0.90694,0.54654,0.84129,0.78952,0.85244,0.32874,1.3256,1.08521,0.7819,1.05673,0.0008516,0.0008516,0.0008516
60,75.1209,1.39533,1.32091,0.78191,1.04481,0.90185,0.84717,0.9065,0.54102,0.83362,0.78179,0.84515,0.30388,1.34871,1.07849,0.77984,1.06244,0.0008318,0.0008318,0.0008318
61,76.3305,1.40292,1.34255,0.80999,1.0751,0.88957,0.85694,0.90211,0.53902,0.85275,0.82148,0.87307,0.32529,1.37873,1.08405,0.80515,1.06992,0.000812,0.000812,0.000812
62,77.5785,1.41511,1.31305,0.78164,1.04915,0.85804,0.86525,0.90004,0.52773,0.78407,0.7726,0.81649,0.28242,1.36678,1.11509,0.81905,1.07507,0.0007922,0.0007922,0.0007922
63,78.8266,1.38172,1.26997,0.79461,1.07353,0.89384,0.85106,0.90591,0.54465,0.82033,0.75887,0.83856,0.29872,1.34565,1.10751,0.79219,1.06853,0.0007724,0.0007724,0.0007724
64,80.0515,1.39887,1.30201,0.77929,1.04926,0.88008,0.85816,0.89545,0.54041,0.81309,0.79433,0.83091,0.30038,1.36788,1.12964,0.79691,1.07408,0.0007526,0.0007526,0.0007526
65,81.3073,1.40214,1.29125,0.79431,1.05449,0.8748,0.84397,0.90298,0.55463,0.81753,0.73084,0.80947,0.28773,1.33969,1.09792,0.78603,1.06303,0.0007328,0.0007328,0.0007328
66,82.4852,1.37672,1.31669,0.78874,1.05975,0.92176,0.84397,0.91243,0.54383,0.84476,0.77188,0.83294,0.32151,1.33713,1.08941,0.76951,1.0603,0.000713,0.000713,0.000713
67,83.6902,1.37509,1.28551,0.78533,1.05935,0.92728,0.84397,0.91266,0.55542,0.86614,0.78011,0.85324,0.31765,1.32982,1.08668,0.76622,1.04722,0.0006932,0.0006932,0.0006932
68,84.9269,1.38513,1.27014,0.77714,1.05141,0.88387,0.86525,0.91695,0.57418,0.82119,0.81428,0.86605,0.32363,1.29194,1.10416,0.77694,1.04127,0.0006734,0.0006734,0.0006734
69,86.1557,1.36238,1.2804,0.76587,1.04169,0.90306,0.85816,0.91183,0.56254,0.86754,0.83608,0.88808,0.34295,1.29645,1.09629,0.75887,1.03391,0.0006536,0.0006536,0.0006536
70,87.4133,1.3558,1.33035,0.77662,1.06769,0.91299,0.85816,0.90913,0.54008,0.85083,0.80142,0.85781,0.34855,1.37049,1.11014,0.77414,1.04775,0.0006338,0.0006338,0.0006338
71,88.6438,1.37088,1.34175,0.76639,1.04979,0.8846,0.85106,0.91521,0.575,0.83146,0.77305,0.83102,0.31692,1.29519,1.05294,0.76298,1.04843,0.000614,0.000614,0.000614
72,89.8784,1.31757,1.25772,0.76247,1.04675,0.90261,0.86525,0.91414,0.56151,0.85307,0.77305,0.83903,0.31465,1.29512,1.05483,0.77535,1.05288,0.0005942,0.0005942,0.0005942
73,91.0836,1.34808,1.27363,0.76483,1.05996,0.91262,0.85106,0.89719,0.53722,0.85568,0.80851,0.86136,0.34526,1.35379,1.07092,0.77628,1.0574,0.0005744,0.0005744,0.0005744
74,92.3113,1.39176,1.30918,0.76996,1.05029,0.9165,0.85633,0.91573,0.57098,0.83949,0.80142,0.85924,0.32479,1.29031,1.04166,0.74956,1.0352,0.0005546,0.0005546,0.0005546
75,93.5752,1.36062,1.26998,0.75349,1.0449,0.94162,0.84397,0.91856,0.57217,0.86885,0.79874,0.86669,0.32692,1.29113,1.12627,0.76379,1.04526,0.0005348,0.0005348,0.0005348
76,94.8089,1.37495,1.26399,0.78157,1.05912,0.90891,0.85816,0.91437,0.56663,0.82426,0.79836,0.85628,0.3297,1.3038,1.09504,0.76424,1.04938,0.000515,0.000515,0.000515
77,96.0532,1.32813,1.25099,0.73733,1.02511,0.93524,0.85816,0.91326,0.55202,0.84928,0.80142,0.85965,0.34761,1.32735,1.05556,0.76458,1.04384,0.0004952,0.0004952,0.0004952
78,97.2781,1.38176,1.29479,0.75975,1.03202,0.91578,0.85816,0.91725,0.57769,0.82571,0.77305,0.83935,0.32096,1.26424,1.05879,0.76206,1.03688,0.0004754,0.0004754,0.0004754
79,98.5366,1.31993,1.29236,0.7435,1.04626,0.92935,0.85816,0.92048,0.58212,0.85656,0.76231,0.82016,0.32972,1.25981,1.07261,0.74319,1.03996,0.0004556,0.0004556,0.0004556
80,99.7476,1.31627,1.28523,0.75322,1.0371,0.91052,0.85106,0.92299,0.56083,0.84156,0.7911,0.85369,0.31767,1.28918,1.09056,0.74645,1.04372,0.0004358,0.0004358,0.0004358
81,100.978,1.32331,1.24669,0.73801,1.03124,0.91985,0.85106,0.91264,0.56648,0.83988,0.78014,0.84518,0.31062,1.27774,1.09368,0.73571,1.03143,0.000416,0.000416,0.000416
82,102.218,1.2707,1.2463,0.73122,1.01788,0.91809,0.87448,0.92001,0.58045,0.85841,0.81695,0.87306,0.34989,1.25786,1.02743,0.72747,1.02893,0.0003962,0.0003962,0.0003962
83,103.451,1.31203,1.25231,0.7411,1.03109,0.93067,0.85686,0.91638,0.5867,0.86128,0.7926,0.86364,0.32522,1.2549,1.0697,0.72323,1.03383,0.0003764,0.0003764,0.0003764
84,104.713,1.27681,1.24069,0.72202,1.0108,0.93532,0.85106,0.92266,0.58598,0.82014,0.73759,0.80213,0.29779,1.2571,1.10906,0.74349,1.03323,0.0003566,0.0003566,0.0003566
85,105.947,1.3587,1.23724,0.74682,1.0246,0.93781,0.85563,0.91935,0.57731,0.87229,0.80142,0.85986,0.32166,1.27022,1.05467,0.73819,1.03561,0.0003368,0.0003368,0.0003368
86,107.182,1.29621,1.27117,0.72262,1.01124,0.93417,0.86525,0.91388,0.56411,0.8641,0.81174,0.86824,0.36831,1.29083,1.03919,0.73545,1.04029,0.000317,0.000317,0.000317
87,108.4,1.28735,1.26228,0.73787,1.0178,0.95245,0.85242,0.91844,0.5708,0.89731,0.80568,0.87542,0.34857,1.28945,1.07824,0.73978,1.0339,0.0002972,0.0002972,0.0002972
88,109.639,1.30043,1.25716,0.73183,1.01937,0.9412,0.85106,0.92007,0.58033,0.85177,0.77433,0.84868,0.3172,1.27965,1.10536,0.75677,1.0389,0.0002774,0.0002774,0.0002774
89,110.889,1.31694,1.3047,0.73612,1.02397,0.96055,0.86346,0.92522,0.57586,0.87382,0.78587,0.85926,0.3358,1.29124,1.04515,0.74315,1.03632,0.0002576,0.0002576,0.0002576
90,112.172,1.26295,1.24599,0.72724,1.0249,0.93691,0.86525,0.92467,0.55972,0.88262,0.8156,0.88921,0.35395,1.31394,1.02783,0.7398,1.04005,0.0002378,0.0002378,0.0002378
91,132.509,1.28688,1.25216,0.76352,1.09459,0.93472,0.87234,0.9169,0.54505,0.88125,0.8227,0.88043,0.36811,1.36132,1.02849,0.75074,1.05426,0.000218,0.000218,0.000218
92,133.682,1.26498,1.21747,0.73916,1.04536,0.93407,0.87234,0.91885,0.55898,0.87306,0.8156,0.87435,0.35475,1.30097,1.04385,0.73392,1.03468,0.0001982,0.0001982,0.0001982
93,134.9,1.23289,1.22871,0.72158,1.03498,0.93449,0.87234,0.92073,0.58228,0.83511,0.8227,0.86057,0.32635,1.26329,1.04209,0.72704,1.0214,0.0001784,0.0001784,0.0001784
94,136.099,1.23153,1.23449,0.71869,1.0489,0.93937,0.87909,0.92154,0.56614,0.86487,0.85106,0.87599,0.33874,1.28916,1.0589,0.73964,1.0265,0.0001586,0.0001586,0.0001586
95,137.314,1.24804,1.23882,0.73692,1.06873,0.93871,0.88652,0.92386,0.56358,0.86385,0.85499,0.8817,0.34222,1.31113,1.06765,0.73936,1.03586,0.0001388,0.0001388,0.0001388
96,138.517,1.2514,1.22556,0.72466,1.04951,0.93566,0.88652,0.92291,0.56476,0.86168,0.83945,0.85885,0.34177,1.30009,1.05762,0.74386,1.03756,0.000119,0.000119,0.000119
97,139.708,1.23479,1.23873,0.7275,1.05409,0.92823,0.87943,0.9164,0.5675,0.86753,0.84397,0.86831,0.33293,1.28184,1.04975,0.74029,1.03312,9.92e-05,9.92e-05,9.92e-05
98,140.9,1.22413,1.25916,0.71843,1.04227,0.9291,0.87234,0.92318,0.57408,0.84353,0.8156,0.84013,0.32902,1.27328,1.05163,0.73358,1.02669,7.94e-05,7.94e-05,7.94e-05
99,142.118,1.24203,1.20431,0.72514,1.06894,0.91121,0.87337,0.92396,0.58536,0.84335,0.8156,0.84572,0.31806,1.25975,1.05859,0.73186,1.02308,5.96e-05,5.96e-05,5.96e-05
100,143.33,1.21269,1.19477,0.70805,1.03151,0.91818,0.87552,0.92377,0.58097,0.85629,0.8227,0.85695,0.32168,1.26357,1.06162,0.72736,1.02282,3.98e-05,3.98e-05,3.98e-05
