epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,137.848,3.53513,2.80121,3.06347,3.5812,0.005,0.33333,0.00537,0.00208,0,0,0,0,3.09317,4.70605,3.62629,3.968,0.00120239,0.00120239,0.00120239
15,147.292,3.32957,2.71352,3.0513,3.54853,0.00333,0.22222,0.00729,0.00135,0,0,0,0,3.62993,5.18498,3.59408,4.53459,0.00127487,0.00127487,0.00127487
16,156.814,3.19418,2.5654,2.77644,3.45512,0.00333,0.22222,0.01031,0.00142,0,0,0,0,4.12713,5.76163,3.53633,4.49709,0.00134537,0.00134537,0.00134537
17,166.433,3.22753,2.58007,2.72013,3.36304,0.00333,0.22222,0.02497,0.00499,0,0,0,0,4.00266,5.56853,3.5152,4.5494,0.00141389,0.00141389,0.00141389
18,175.642,3.12314,2.51409,2.76612,3.28422,0.005,0.33333,0.0396,0.00631,0,0,0,0,3.83796,4.75049,3.52262,4.34998,0.00148043,0.00148043,0.00148043
19,185.025,3.08575,2.51114,2.72004,3.22561,0.005,0.33333,0.0211,0.00281,0,0,0,0,3.73584,4.6211,3.51887,4.12346,0.00154498,0.00154498,0.00154498
20,194.361,2.99936,2.45429,2.72396,3.20984,0.00333,0.22222,0.00208,0.00051,0,0,0,0,3.94092,4.8301,3.8406,5.18914,0.00160756,0.00160756,0.00160756
21,203.625,3.06242,2.47131,2.61423,3.12039,0.005,0.33333,0.00632,0.00201,0,0,0,0,3.07167,4.9173,3.63062,4.16322,0.001604,0.001604,0.001604
22,212.829,2.95327,2.43321,2.57646,3.06571,0.005,0.33333,0.00709,0.00337,0,0,0,0,2.9417,4.35013,3.58998,4.08722,0.0015842,0.0015842,0.0015842
23,222.195,2.93127,2.33579,2.59141,3.01101,0.005,0.33333,0.00775,0.00356,0.00167,0.11111,0.00095,0.0001,3.02509,3.48328,3.62279,3.98462,0.0015644,0.0015644,0.0015644
24,231.345,2.85489,2.4264,2.66389,3.05892,0.00833,0.55556,0.01102,0.00207,0.00333,0.22222,0.00593,0.0015,3.1439,3.09921,3.68014,3.7622,0.0015446,0.0015446,0.0015446
25,240.64,2.95592,2.28845,2.5035,2.90225,0.00833,0.55556,0.02041,0.00414,0.00333,0.22222,0.00905,0.00184,2.84851,3.4023,3.58511,4.0126,0.0015248,0.0015248,0.0015248
26,249.88,2.83415,2.26919,2.58032,2.93544,0.01,0.66667,0.03219,0.0075,0.00167,0.11111,0.00516,0.00206,3.24073,3.91677,3.53189,4.21896,0.001505,0.001505,0.001505
27,259.283,2.86387,2.27507,2.52203,2.87851,0.01,0.66667,0.07433,0.00911,0.00167,0.11111,0.00533,0.00213,3.32217,3.68837,3.53331,4.34211,0.0014852,0.0014852,0.0014852
28,268.936,2.85629,2.21926,2.46602,2.82208,0.64272,0.11111,0.16241,0.03098,0.00333,0.22222,0.0076,0.00283,2.91989,3.21745,3.36712,3.86168,0.0014654,0.0014654,0.0014654
29,278.188,2.76919,2.07531,2.53589,2.88768,0.7625,0.11111,0.17182,0.03481,0.00667,0.44444,0.01465,0.00536,2.40569,3.0185,3.26602,3.46694,0.0014456,0.0014456,0.0014456
30,287.984,2.7093,2.08664,2.51819,2.89464,0.58941,0.11111,0.1392,0.02162,0.01367,0.33333,0.02798,0.00745,2.56193,2.60472,3.33438,3.31241,0.0014258,0.0014258,0.0014258
31,298.508,2.76302,2.18048,2.40126,2.82884,0.02124,0.22222,0.03548,0.00829,0.17029,0.11111,0.05826,0.01088,2.64209,2.80654,3.53678,3.23564,0.001406,0.001406,0.001406
32,319.053,2.69444,2.21333,2.40475,2.79818,0.01427,0.33333,0.01835,0.00653,0.16765,0.11111,0.08475,0.01269,2.70573,2.69812,3.36033,3.35217,0.0013862,0.0013862,0.0013862
33,336.345,2.73972,2.0917,2.44524,2.81876,0.01602,0.44444,0.03624,0.00888,0.18441,0.11111,0.16103,0.02297,2.71384,2.53933,3.30075,3.40254,0.0013664,0.0013664,0.0013664
34,345.707,2.74672,2.13336,2.49047,2.85889,0.01985,0.66667,0.04072,0.01183,0.10846,0.11111,0.04265,0.01399,2.68799,2.55852,3.25948,3.39252,0.0013466,0.0013466,0.0013466
35,355.146,2.72148,2.15799,2.40579,2.7451,0.0191,0.33333,0.04535,0.01288,0.25097,0.11111,0.09125,0.02529,2.7953,2.64568,3.09645,3.2863,0.0013268,0.0013268,0.0013268
36,364.286,2.64194,2.13137,2.49792,2.84946,0.03215,0.22222,0.05805,0.01482,0.31048,0.11111,0.11704,0.03107,2.9022,2.55282,3.1658,3.2126,0.001307,0.001307,0.001307
37,373.648,2.76586,2.07385,2.34425,2.72176,0.05689,0.33333,0.05485,0.01608,0.19685,0.11111,0.19171,0.05417,2.83184,2.43797,3.264,3.20228,0.0012872,0.0012872,0.0012872
38,382.859,2.64074,2.04224,2.36364,2.6793,0.08341,0.55556,0.07343,0.01914,0.29754,0.11111,0.11499,0.03602,2.66161,2.5195,3.66637,3.09724,0.0012674,0.0012674,0.0012674
39,392.263,2.68359,1.90565,2.40149,2.72814,0.08166,0.22222,0.06777,0.02218,0.28139,0.11111,0.12437,0.03375,2.67458,2.45561,3.96819,3.04088,0.0012476,0.0012476,0.0012476
40,401.746,2.569,1.92185,2.41781,2.7178,0.15457,0.22222,0.08272,0.02297,0.40365,0.30426,0.1648,0.03684,2.67514,2.23611,3.5679,3.07724,0.0012278,0.0012278,0.0012278
41,410.953,2.66771,2.04562,2.28801,2.65599,0.1544,0.33333,0.10207,0.01911,0.1544,0.33333,0.08811,0.02257,2.74004,2.07792,3.32869,3.15571,0.001208,0.001208,0.001208
42,420.202,2.66023,2.11092,2.31073,2.66637,0.10102,0.11111,0.08741,0.0196,0.15858,0.22222,0.10319,0.02982,2.72381,1.97411,3.2144,3.19422,0.0011882,0.0011882,0.0011882
43,429.426,2.62042,1.97258,2.30306,2.64659,0.16548,0.11111,0.10771,0.02342,0.13949,0.11111,0.11562,0.04731,2.72425,1.97334,3.06263,3.2369,0.0011684,0.0011684,0.0011684
44,438.7,2.56809,1.8837,2.30393,2.58945,0.2482,0.11111,0.11666,0.02207,0.2482,0.11111,0.11612,0.04227,2.77673,2.42804,3.36634,3.18309,0.0011486,0.0011486,0.0011486
45,448.032,2.54988,2.02671,2.25316,2.59435,0.03571,0.55556,0.04413,0.0127,0.32435,0.11111,0.10568,0.0294,2.77073,2.75411,3.64071,3.22927,0.0011288,0.0011288,0.0011288
46,457.3,2.61283,2.00315,2.32539,2.573,0.02545,0.66667,0.03262,0.00915,0.06155,0.22222,0.07276,0.01456,2.82456,2.54568,3.46013,3.24415,0.001109,0.001109,0.001109
47,466.596,2.60039,2.14654,2.24582,2.55414,0.02018,0.66667,0.03416,0.0092,0.73662,0.11111,0.18686,0.02682,2.9105,2.21913,3.35278,3.23583,0.0010892,0.0010892,0.0010892
48,475.766,2.56654,2.17247,2.20827,2.57772,0.01947,0.33333,0.0365,0.00947,0.26666,0.11111,0.08676,0.01861,2.94457,2.05325,3.19137,3.0995,0.0010694,0.0010694,0.0010694
49,485.006,2.46927,1.92211,2.19193,2.48842,0.05038,0.44444,0.04109,0.01096,0.1378,0.22222,0.09297,0.0242,2.8446,1.94484,3.10703,3.01806,0.0010496,0.0010496,0.0010496
50,494.069,2.49424,2.00119,2.21827,2.51722,0.03555,0.22222,0.04523,0.01384,0.11217,0.11111,0.1311,0.03234,2.63332,1.94289,3.03851,2.85589,0.0010298,0.0010298,0.0010298
51,503.296,2.46435,2.04018,2.18492,2.5134,0.04307,0.22222,0.05208,0.01905,0.27579,0.33333,0.16255,0.03596,2.51856,2.01646,3.07006,2.79897,0.00101,0.00101,0.00101
52,512.427,2.42528,1.99149,2.36685,2.57459,0.20748,0.29296,0.11393,0.02768,0.21442,0.22222,0.13643,0.0514,2.28271,1.86079,2.95623,2.72156,0.0009902,0.0009902,0.0009902
53,521.755,2.41972,1.83926,2.08535,2.38827,0.12162,0.22222,0.08302,0.0233,0.2302,0.22222,0.15024,0.04445,2.28752,1.87123,2.99419,2.74545,0.0009704,0.0009704,0.0009704
54,531,2.44348,1.87732,2.16053,2.48238,0.12032,0.22222,0.07723,0.01788,0.24033,0.22222,0.14312,0.04136,2.29415,1.89731,3.132,2.7519,0.0009506,0.0009506,0.0009506
55,540.439,2.4433,1.83362,2.08082,2.44681,0.08665,0.22222,0.07548,0.02167,0.22959,0.22222,0.14188,0.04324,2.33775,1.99569,3.15528,2.76171,0.0009308,0.0009308,0.0009308
56,549.564,2.4712,1.91622,2.18448,2.47169,0.10932,0.44444,0.12251,0.03846,0.73975,0.31967,0.31203,0.07059,2.28027,2.00529,3.15131,2.71183,0.000911,0.000911,0.000911
57,558.792,2.45696,1.86531,2.1559,2.44047,0.42665,0.33333,0.30333,0.06708,0.54419,0.22222,0.35856,0.1171,2.28074,2.01686,2.94757,2.68537,0.0008912,0.0008912,0.0008912
58,567.982,2.44955,1.92326,2.141,2.485,0.28284,0.22222,0.28947,0.06172,0.83905,0.22222,0.33949,0.09971,2.31564,1.98788,2.85174,2.68468,0.0008714,0.0008714,0.0008714
59,577.653,2.37658,1.86943,2.10716,2.43008,0.09769,0.11111,0.09791,0.03378,0.66272,0.22222,0.30315,0.08392,2.30855,1.90978,2.78708,2.6734,0.0008516,0.0008516,0.0008516
60,587.047,2.35337,1.92962,2.10033,2.39253,0.10556,0.11111,0.0963,0.03534,0.83456,0.22222,0.29264,0.08436,2.31839,1.88493,2.76351,2.64341,0.0008318,0.0008318,0.0008318
61,596.519,2.32835,1.77721,2.05266,2.44759,0.39735,0.11111,0.10918,0.03914,1,0.20684,0.28117,0.08746,2.31687,1.88043,2.83295,2.64834,0.000812,0.000812,0.000812
62,605.788,2.3917,1.94071,2.12464,2.44386,0.19937,0.11111,0.12896,0.04676,1,0.20553,0.29978,0.10836,2.31124,1.84845,2.79613,2.62692,0.0007922,0.0007922,0.0007922
63,615.355,2.35733,1.87239,1.94313,2.3448,0.23012,0.33333,0.30628,0.0596,0.23012,0.33333,0.2933,0.10071,2.28413,1.85526,2.72008,2.65655,0.0007724,0.0007724,0.0007724
64,624.684,2.34714,1.79297,2.12817,2.46067,0.24713,0.33333,0.13351,0.05486,0.27376,0.33333,0.30476,0.11265,2.32028,1.81946,2.60279,2.63125,0.0007526,0.0007526,0.0007526
65,634.049,2.30108,1.76981,1.99782,2.3456,0.15417,0.22222,0.11433,0.05128,0.23533,0.33333,0.26406,0.09251,2.34794,1.79207,2.66105,2.65592,0.0007328,0.0007328,0.0007328
66,643.367,2.36899,1.87757,2.06709,2.41958,0.18171,0.11111,0.13852,0.05365,0.29081,0.33333,0.26572,0.08414,2.34747,1.77652,2.65113,2.67288,0.000713,0.000713,0.000713
67,652.613,2.35714,1.84497,1.99447,2.38192,0.21242,0.22222,0.13966,0.0539,0.39931,0.29919,0.28004,0.0884,2.31885,1.7928,2.63951,2.67838,0.0006932,0.0006932,0.0006932
68,662.021,2.28972,1.84706,1.93271,2.33438,0.18034,0.33333,0.09941,0.04056,0.45357,0.22222,0.31584,0.08985,2.32628,1.81103,2.72143,2.6773,0.0006734,0.0006734,0.0006734
69,671.399,2.26105,1.8483,1.96695,2.31688,0.175,0.33333,0.12062,0.04403,0.33857,0.33333,0.28833,0.08792,2.39541,1.82655,2.81121,2.70348,0.0006536,0.0006536,0.0006536
70,680.639,2.26051,1.83653,1.88502,2.24161,0.13762,0.22222,0.11872,0.05466,0.35732,0.44444,0.34169,0.10673,2.48865,1.81511,2.88828,2.75547,0.0006338,0.0006338,0.0006338
71,689.955,2.29165,1.72145,1.89274,2.27514,0.13851,0.22222,0.10434,0.04493,0.28374,0.44444,0.32572,0.12388,2.46865,1.75043,2.81189,2.72918,0.000614,0.000614,0.000614
72,699.247,2.31063,1.75984,1.93531,2.33638,0.4038,0.30444,0.35212,0.07682,0.45057,0.33333,0.40492,0.12087,2.33216,1.76123,2.59814,2.63651,0.0005942,0.0005942,0.0005942
73,708.318,2.18674,1.74136,1.90803,2.28074,0.25641,0.3084,0.14403,0.05455,0.42381,0.22222,0.33832,0.12068,2.301,1.80984,2.49129,2.6121,0.0005744,0.0005744,0.0005744
74,717.444,2.19258,1.80636,1.88417,2.28666,0.31819,0.26263,0.20098,0.05071,0.3846,0.22222,0.2917,0.09844,2.27379,1.83343,2.53464,2.61206,0.0005546,0.0005546,0.0005546
75,726.48,2.30961,1.86629,1.90905,2.31288,0.24723,0.44444,0.2801,0.06138,0.54981,0.22222,0.33138,0.12011,2.25295,1.84874,2.58798,2.62647,0.0005348,0.0005348,0.0005348
76,735.592,2.17426,1.73536,1.87005,2.25406,0.91756,0.22222,0.30544,0.07634,0.67666,0.22222,0.36258,0.13935,2.3786,1.72152,2.60973,2.6474,0.000515,0.000515,0.000515
77,744.631,2.17894,1.79135,1.89196,2.31455,0.84202,0.22222,0.30426,0.08259,0.68874,0.22222,0.37105,0.13585,2.31787,1.68091,2.59227,2.60229,0.0004952,0.0004952,0.0004952
78,754.135,2.26164,1.84634,1.87112,2.25234,0.16053,0.22222,0.14346,0.06974,0.7416,0.33333,0.40051,0.13668,2.22588,1.70444,2.52628,2.59773,0.0004754,0.0004754,0.0004754
79,763.369,2.18576,1.92559,1.84926,2.29184,0.30314,0.33333,0.2501,0.12691,0.69071,0.44444,0.48351,0.16665,2.15283,1.76506,2.49514,2.59196,0.0004556,0.0004556,0.0004556
80,772.612,2.12596,1.83339,1.8209,2.22953,0.28903,0.33333,0.2466,0.15747,0.52274,0.33333,0.35727,0.16497,2.17564,1.87253,2.42059,2.61122,0.0004358,0.0004358,0.0004358
81,781.807,2.12363,1.83176,1.77272,2.21992,0.22674,0.33333,0.25485,0.14277,0.37532,0.33333,0.35022,0.17519,2.16509,1.87459,2.40744,2.57264,0.000416,0.000416,0.000416
82,790.856,2.15926,1.80421,1.84386,2.26374,0.23095,0.44444,0.26542,0.13936,0.30087,0.55556,0.36127,0.16401,2.21059,1.84406,2.45602,2.57158,0.0003962,0.0003962,0.0003962
83,799.958,2.19463,1.84721,1.79635,2.22881,0.20312,0.44444,0.2529,0.11651,0.33001,0.55556,0.38492,0.14731,2.26852,1.82118,2.48616,2.60356,0.0003764,0.0003764,0.0003764
84,809.275,2.11367,1.71011,1.76701,2.23292,0.22682,0.44444,0.25758,0.12415,0.22682,0.44444,0.27845,0.13692,2.24943,1.87376,2.35829,2.61096,0.0003566,0.0003566,0.0003566
85,818.568,2.163,1.87754,1.78089,2.20192,0.18839,0.44444,0.25682,0.14085,0.20417,0.22222,0.29396,0.14289,2.27205,1.88644,2.44074,2.59923,0.0003368,0.0003368,0.0003368
86,828.011,2.11871,1.70753,1.75792,2.19371,0.27063,0.33333,0.26959,0.15996,0.47854,0.22222,0.35425,0.14949,2.21543,1.86115,2.55117,2.56474,0.000317,0.000317,0.000317
87,837.164,2.10627,1.87476,1.77529,2.22727,0.24096,0.44444,0.21464,0.11344,0.33087,0.55556,0.40947,0.1395,2.1849,1.82982,2.49454,2.52273,0.0002972,0.0002972,0.0002972
88,846.473,2.11248,1.77615,1.774,2.2347,0.18351,0.33333,0.18608,0.07476,0.56275,0.44444,0.42938,0.12812,2.22022,1.81124,2.3595,2.55415,0.0002774,0.0002774,0.0002774
89,855.845,2.12663,1.79562,1.73972,2.14461,0.15928,0.55556,0.19704,0.07908,0.43621,0.34522,0.38712,0.11943,2.22014,1.80293,2.34511,2.5643,0.0002576,0.0002576,0.0002576
90,865.101,2.07637,1.74828,1.7011,2.11705,0.17539,0.55556,0.19103,0.07773,0.41117,0.44444,0.33515,0.10398,2.21841,1.78359,2.31815,2.5651,0.0002378,0.0002378,0.0002378
91,874.159,2.07166,1.74987,1.96204,2.35422,0.15787,0.55556,0.22302,0.10031,0.24559,0.44444,0.31231,0.10301,2.21898,1.75369,2.33783,2.57709,0.000218,0.000218,0.000218
92,882.975,2.0817,1.79993,1.90493,2.30242,0.14216,0.55556,0.2163,0.08559,0.32794,0.44444,0.34111,0.11274,2.15215,1.69002,2.40919,2.59604,0.0001982,0.0001982,0.0001982
93,891.689,2.00803,1.6633,1.90604,2.29474,0.15847,0.55556,0.19175,0.0843,0.40425,0.44444,0.35896,0.13266,2.16301,1.67542,2.45476,2.62018,0.0001784,0.0001784,0.0001784
94,900.496,2.05259,1.73426,1.89576,2.33733,0.23611,0.22222,0.17118,0.08393,0.4675,0.44444,0.38121,0.1417,2.16331,1.67315,2.43274,2.6353,0.0001586,0.0001586,0.0001586
95,909.337,2.02787,1.74985,1.83201,2.27145,0.25485,0.22222,0.16729,0.08493,0.49791,0.44444,0.35509,0.12908,2.15867,1.67354,2.45944,2.63069,0.0001388,0.0001388,0.0001388
96,918.218,2.02801,1.62663,1.79981,2.30123,0.24954,0.22222,0.18515,0.09263,0.33412,0.33465,0.37953,0.13374,2.13437,1.70728,2.52271,2.59469,0.000119,0.000119,0.000119
97,927.039,2.05876,1.82112,1.81057,2.2957,0.17854,0.55556,0.19522,0.09736,0.40074,0.33333,0.33681,0.13505,2.1133,1.72594,2.57406,2.57094,9.92e-05,9.92e-05,9.92e-05
98,935.819,1.98626,1.63963,1.84732,2.25062,0.15986,0.55556,0.21563,0.11443,0.39927,0.33333,0.3359,0.13958,2.10594,1.73608,2.61499,2.56894,7.94e-05,7.94e-05,7.94e-05
99,944.591,2.03364,1.65431,1.78519,2.30396,0.17489,0.66667,0.21393,0.11275,0.26938,0.77778,0.33299,0.13976,2.10651,1.7515,2.62149,2.56656,5.96e-05,5.96e-05,5.96e-05
100,953.43,2.0094,1.68949,1.79479,2.26842,0.21715,0.66667,0.23803,0.11763,0.3011,0.77778,0.33879,0.14231,2.10114,1.76591,2.59927,2.56138,3.98e-05,3.98e-05,3.98e-05
